,carID,brand,model,price,transmission,mileage,fuelType,tax,mpg,engineSize,paintQuality%,previousOwners,hasDamage,car_age
40191,71073,vw,t roc,19495,manual,5309,petrol,150.0,44.1,1.0,31,3,0.0,1
40192,40210,mercedes,c class,19995,automatic,13071,petrol,,,1.5,93,2,0.0,1
40193,73567,vw,golf,13500,manual,26605,petrol,145.0,54.3,1.4,72,1,0.0,2
40194,3623,audi,a4,17850,manual,26461,diesel,30.0,67.3,2.0,31,2,0.0,3
40195,35118,mercedes,c class,17822,semi-auto,19682,diesel,,,2.1,30,2,0.0,4
40196,2278,audi,a3,24950,semi-auto,3300,diesel,145.0,50.4,2.0,51,1,0.0,1
40197,72322,vw,up!,9990,manual,3000,petrol,145.0,54.3,1.0,47,4,0.0,1
40198,11674,bmw,1 series,20498,semi-auto,29319,petrol,200.0,39.8,3.0,71,0,0.0,3
40199,47497,skoda,,13999,semi-auto,3000,petrol,150.0,60.1,1.0,50,4,0.0,1
40200,51393,toyota,hilux,24995,automatic,12255,diesel,260.0,36.2,2.4,69,4,0.0,2
40201,65902,vw,passat,11495,manual,49575,diesel,20.0,68.9,2.0,52,4,0.0,4
40202,29220,ford,focus,13620,manual,12180,petrol,,,1.0,99,1,0.0,2
40203,53202,toyota,aygo,8210,manual,8606,petrol,0.0,68.9,1.0,42,,0.0,3
40204,48615,skoda,citigo,7599,manual,28971,petrol,145.0,68.9,1.0,53,2,0.0,3
40205,72484,vw,tiguan,19400,semi-auto,10905,diesel,160.0,49.6,2.0,30,4,0.0,3
40206,39330,mercedes,c class,21998,semi-auto,14576,petrol,145.0,46.3,1.5,66,1,0.0,1
40207,28209,ford,focus,7960,manual,20188,diesel,,,1.5,32,3,0.0,5
40208,54980,toyota,prius,19495,automatic,25000,hybrid,0.0,85.6,1.8,38,,0.0,3
40209,56280,opel,mokka x,13310,manual,10892,petrol,145.0,39.2,1.4,84,1,0.0,1
40210,50938,skoda,,12490,manual,36,petrol,145.0,51.4,1.0,32,0,0.0,1
40211,75674,vw,polo,18745,semi-auto,3837,petrol,145.0,39.8,2.0,41,1,0.0,1
40212,2109,audi,a4,25480,automatic,5126,diesel,150.0,49.6,2.0,96,4,0.0,1
40213,14375,bmw,3 series,12100,manual,53855,diesel,30.0,62.8,2.0,96,3,0.0,4
40214,34822,mercedes,c class,24600,semi-auto,8223,diesel,145.0,61.4,2.1,66,4,0.0,2
40215,15853,ford,focus,4995,manual,106000,diesel,125.0,56.5,2.0,80,0,0.0,7
40216,59469,opel,astra,9498,manual,36092,petrol,145.0,51.4,1.4,59,3,0.0,3
40217,29212,ford,focus,17125,automatic,1858,,145.0,50.4,1.0,56,2,0.0,1
40218,11909,bmw,2 series,18350,manual,16606,petrol,150.0,52.3,1.5,30,4,0.0,1
40219,60771,opel,corsa,18598,manual,10,diesel,150.0,70.6,1.5,84,4,0.0,0
40220,20190,ford,kuga,22500,manual,12000,diesel,145.0,39.2,2.0,57,3,0.0,2
40221,43864,mercedes,gla class,17998,semi-auto,25585,diesel,125.0,56.5,2.1,50,4,0.0,5
40222,2075,audi,a4,16900,manual,10959,petrol,145.0,51.4,1.4,33,1,0.0,3
40223,20487,ford,fiesta,9595,manual,11942,petrol,145.0,65.7,1.0,86,3,0.0,3
40224,62837,opel,corsa,7899,manual,8988,petrol,145.0,55.4,1.4,125,2,0.0,2
40225,46842,skoda,octavia,19270,semi-auto,28057,petrol,145.0,44.1,2.0,54,4,0.0,2
40226,4713,audi,q5,33850,automatic,11254,diesel,145.0,38.2,2.0,71,0,0.0,1
40227,57722,opel,combo life,19200,manual,2915,diesel,145.0,53.3,1.5,87,3,0.0,1
40228,21315,ford,focus,17610,automatic,7886,petrol,,,1.0,39,3,0.0,1
40229,54138,toyota,yaris,10995,manual,11112,petrol,316.2963063608744,58.9,1.5,54,0,0.0,2
40230,4562,audi,q5,22495,semi-auto,17550,diesel,200.0,47.1,2.0,66,2,0.0,4
40231,35451,mercedes,c class,32069,semi-auto,1000,diesel,145.0,64.2,2.0,91,4,0.0,1
40232,48107,skoda,citigo,6791,manual,12922,petrol,20.0,64.2,1.0,87,3,0.0,3
40233,49418,skoda,superb,17500,manual,20160,,145.0,54.3,1.4,70,0,0.0,3
40234,5634,audi,,23490,manual,16224,diesel,145.0,50.4,2.0,93,1,0.0,3
40235,26225,ford,c max,9900,manual,,petrol,30.0,55.4,1.0,72,0,0.0,5
40236,58504,opel,mokka x,12298,manual,11780,petrol,,39.2,1.4,81,4,0.0,1
40237,49873,skoda,octavia,10495,manual,34221,diesel,0.0,72.4,1.6,61,3,0.0,3
40238,8139,bmw,2 series,14998,semi-auto,29809,diesel,20.0,68.9,2.0,35,4,0.0,5
40239,32837,hyundai,ioniq,20495,automatic,4243,hybrid,135.0,78.5,1.6,85,1,0.0,1
40240,53107,toyota,c hr,20395,automatic,15807,hybrid,0.0,74.3,1.8,32,4,0.0,3
40241,26235,ford,focus,16040,manual,11834,diesel,,,1.5,36,3,0.0,1
40242,4003,audi,q3,27995,automatic,11403,petrol,145.0,38.2,1.5,36,0,,2
40243,65045,opel,grandland x,18659,automatic,4285,petrol,150.0,43.5,1.2,89,3,0.0,1
40244,31314,ford,focus,11599,manual,36601,diesel,20.0,67.3,2.0,84,1,0.0,5
40245,39430,mercedes,gla class,20042,semi-auto,15182,diesel,125.0,56.5,2.1,57,3,0.0,4
40246,54810,toyota,yaris,15885,manual,192,petrol,145.0,,1.5,84,0,0.0,0
40247,70909,vw,touran,13498,manual,43970,diesel,30.0,64.2,1.6,90,4,0.0,4
40248,59590,opel,corsa,8500,manual,12076,petrol,150.0,55.4,1.4,48,1,0.0,2
40249,4668,audi,a3,17988,semi-auto,24406,petrol,125.0,48.7,2.0,61,0,0.0,4
40250,38276,mercedes,c class,24099,automatic,9501,diesel,145.0,57.7,2.1,88,0,0.0,1
40251,5511,audi,a7,29900,semi-auto,17693,diesel,145.0,52.3,3.0,51,4,0.0,2
40252,30112,ford,ka,4990,manual,35000,petrol,30.0,57.7,1.2,57,1,0.0,7
40253,23302,ford,fiesta,9607,manual,6596,petrol,145.0,64.2,1.1,49,4,0.0,3
40254,56999,opel,zafira,12570,manual,25859,petrol,205.0,41.5,1.4,50,2,0.0,3
40255,28031,ford,kuga,20700,manual,10439,diesel,145.0,39.2,2.0,55,1,0.0,2
40256,51894,toyota,yaris,7995,manual,36788,petrol,30.0,58.0,1.3,69,0,0.0,4
40257,16414,ford,focus,18250,manual,17227,petrol,145.0,41.5,2.0,66,2,0.0,2
40258,69053,vw,touareg,22990,automatic,39239,diesel,235.0,42.8,3.0,40,0,0.0,4
40259,27339,ford,fiesta,9291,manual,39675,diesel,0.0,78.5,1.5,64,4,0.0,4
40260,32566,hyundai,kona,14995,manual,3475,petrol,145.0,44.1,1.0,74,1,0.0,1
40261,18245,ford,fiesta,15999,manual,,petrol,145.0,58.9,1.0,60,4,0.0,1
40262,61143,opel,grandland x,14995,manual,5000,petrol,145.0,44.1,1.2,40,1,0.0,1
40263,36299,mercedes,c class,30980,semi-auto,3999,diesel,,,2.0,89,3,0.0,0
40264,12045,bmw,3 series,11500,automatic,41600,diesel,160.0,50.4,,57,3,0.0,8
40265,65573,vw,golf,15989,manual,12627,petrol,145.0,46.3,1.5,88,4,0.0,1
40266,24416,ford,s max,18990,semi-auto,28911,diesel,125.0,,2.0,38,4,0.0,3
40267,65371,vw,,8990,manual,53000,diesel,0.0,68.9,1.6,86,0,0.0,6
40268,49863,skoda,octavia,11390,manual,26856,petrol,30.0,55.4,1.4,73,0,0.0,3
40269,32316,hyundai,i30,11679,manual,11513,diesel,145.0,74.3,1.6,65,3,0.0,2
40270,6911,audi,q3,19395,manual,16497,diesel,145.0,61.4,2.0,68,3,0.0,3
40271,13825,bmw,2 series,14990,manual,14643,petrol,125.0,52.3,1.5,41,0,0.0,3
40272,73708,vw,polo,9950,manual,30438,,20.0,60.1,1.2,54,2,0.0,4
40273,65914,vw,passat,25985,manual,3626,petrol,145.0,43.5,1.5,34,4,0.0,1
40274,14913,bmw,1 series,11999,automatic,12528,petrol,125.0,50.4,,78,0,0.0,6
40275,37358,mercedes,c class,20980,semi-auto,15933,petrol,,,1.5,33,1,0.0,1
40276,3957,audi,a3,19999,automatic,26670,petrol,200.0,40.9,2.0,3,3,,5
40277,75395,vw,golf,16280,automatic,15232,petrol,145.0,45.6,1.0,31,1,0.0,1
40278,69857,vw,tiguan,18495,manual,19265,petrol,150.0,46.3,1.4,48,0,0.0,2
40279,42512,mercedes,glc class,29280,semi-auto,19640,diesel,145.0,56.5,2.1,49,4,0.0,4
40280,8497,bmw,i3,21495,automatic,24041,hybrid,0.0,470.8,,46,3,0.0,3
40281,25428,ford,kuga,17999,manual,20321,petrol,150.0,45.6,1.5,67,3,0.0,2
40282,73335,vw,tiguan allspace,31990,semi-auto,13108,petrol,150.0,30.7,2.0,98,4,0.0,1
40283,4436,audi,q7,45450,semi-auto,31800,diesel,145.0,39.2,4.0,,1,0.0,3
40284,13089,bmw,2 series,19980,manual,1900,petrol,145.0,42.8,1.5,90,2,0.0,1
40285,69153,vw,golf sv,18900,semi-auto,2500,petrol,,55.4,1.5,50,3,0.0,2
40286,48741,skoda,rapid,8690,manual,39000,petrol,30.0,57.7,1.2,69,3,0.0,3
40287,22742,ford,,10500,manual,13336,petrol,150.0,65.7,1.0,62,3,0.0,2
40288,9211,bmw,1 series,16444,semi-auto,20848,petrol,145.0,48.7,2.0,76,2,0.0,3
40289,65175,opel,astra,5995,,49000,petrol,240.0,39.2,1.6,46,1,0.0,6
40290,68548,vw,golf,10994,manual,42614,diesel,20.0,68.9,2.0,84,4,0.0,5
40291,28968,ford,focus,12299,manual,12100,petrol,,,1.0,56,3,0.0,3
40292,53167,toyota,yaris,11995,manual,8050,petrol,145.0,47.9,1.5,93,0,0.0,1
40293,69399,vw,golf,11802,manual,40886,petrol,30.0,53.3,1.4,59,,0.0,4
40294,3950,audi,a3,11270,semi-auto,33142,petrol,20.0,60.1,,35,0,0.0,5
40295,48305,skoda,fabia,9490,manual,31150,petrol,150.0,64.2,1.0,56,,0.0,3
40296,31343,ford,ecosport,10998,semi-auto,13303,petrol,160.0,44.8,1.5,92,0,0.0,4
40297,70976,vw,up!,10950,manual,100,petrol,145.0,54.3,1.0,70,4,0.0,0
40298,56978,opel,mokka,8432,manual,41163,petrol,160.0,44.8,1.4,88,4,0.0,5
40299,18659,ford,focus,9400,manual,48153,diesel,0.0,74.3,1.5,45,0,0.0,5
40300,38955,mercedes,c class,24499,semi-auto,19169,diesel,,,2.1,70,2,0.0,3
40301,1882,audi,a3,28350,automatic,15336,petrol,150.0,43.5,2.0,47,4,0.0,3
40302,64740,opel,insignia,7990,manual,88000,diesel,20.0,72.4,1.6,99,4,0.0,4
40303,24747,ford,focus,16899,manual,7000,diesel,,,1.5,59,2,0.0,1
40304,14228,bmw,1 series,5995,manual,106000,diesel,150.0,56.5,2.0,57,4,0.0,10
40305,31101,ford,edge,22500,semi-auto,19552,diesel,200.0,47.9,2.0,98,1,0.0,3
40306,10812,bmw,x4,34990,semi-auto,5656,diesel,150.0,42.8,2.0,31,1,,1
40307,7998,bmw,,23750,semi-auto,16512,petrol,145.0,39.8,3.0,62,0,,2
40308,32146,hyundai,i10,8995,manual,10481,,145.0,57.7,1.2,76,1,0.0,2
40309,69293,vw,passat,31490,semi-auto,10,diesel,,48.7,2.0,69,3,0.0,1
40310,13240,bmw,4 series,17980,manual,38500,petrol,300.0,34.9,3.0,52,3,0.0,5
40311,5709,audi,a4,18498,manual,21540,petrol,145.0,51.4,1.4,81,3,0.0,3
40312,64671,opel,adam,8955,manual,19842,petrol,30.0,56.5,1.0,79,0,0.0,4
40313,17621,ford,focus,10997,manual,21136,petrol,20.0,61.4,1.0,35,1,0.0,3
40314,17926,ford,focus,14497,manual,4212,petrol,145.0,57.7,1.0,96,2,0.0,2
40315,37109,mercedes,glc class,30999,automatic,4588,diesel,145.0,47.9,2.0,38,,0.0,1
40316,62869,opel,mokka,8498,manual,30503,petrol,160.0,44.8,1.4,44,2,0.0,5
40317,7226,audi,a1,15199,manual,42991,petrol,235.0,89.8,2.0,42,2,,4
40318,68040,vw,golf,12290,manual,26095,petrol,30.0,53.3,1.4,69,0,0.0,4
40319,74724,vw,polo,6290,manual,42140,petrol,125.0,51.4,1.2,81,1,0.0,7
40320,69395,vw,t roc,22446,semi-auto,3387,petrol,145.0,39.8,1.5,74,3,0.0,1
40321,29111,ford,focus,17280,manual,5001,petrol,,,1.0,37,4,0.0,1
40322,31777,hyundai,tucson,12698,manual,21642,diesel,145.0,61.7,1.7,53,0,0.0,2
40323,33777,hyundai,i10,8490,manual,14597,petrol,,60.1,1.0,44,2,0.0,2
40324,9390,bmw,,17995,semi-auto,56327,diesel,145.0,53.3,3.0,49,3,0.0,4
40325,1683,audi,q7,48450,semi-auto,1916,diesel,,32.8,3.0,48,1,0.0,1
40326,14573,bmw,x1,19499,automatic,12389,diesel,125.0,57.6,2.0,73,2,0.0,4
40327,45043,mercedes,e class,22444,automatic,10547,diesel,165.0,52.3,3.0,,4,0.0,3
40328,29921,ford,fiesta,6980,manual,28329,petrol,125.0,54.3,1.2,69,1,0.0,5
40329,64224,opel,viva,5699,manual,18170,petrol,20.0,62.8,1.0,87,1,0.0,5
40330,58880,opel,corsa,10500,automatic,12816,petrol,145.0,47.1,1.4,89,1,0.0,3
40331,69746,vw,polo,10397,manual,17580,petrol,145.0,60.1,1.2,49,1,0.0,3
40332,10017,bmw,5 series,15499,semi-auto,43013,diesel,30.0,62.8,2.0,54,0,0.0,5
40333,38915,mercedes,e class,20995,semi-auto,32497,diesel,20.0,67.3,2.0,46,0,0.0,3
40334,18767,ford,kuga,14495,manual,37127,diesel,145.0,64.2,1.5,41,3,0.0,2
40335,29121,ford,focus,11999,manual,13631,petrol,150.0,57.7,1.0,43,2,0.0,3
40336,31222,ford,fiesta,14999,manual,79,petrol,145.0,56.5,1.0,80,0,0.0,0
40337,44710,mercedes,e class,39925,automatic,4001,diesel,145.0,57.7,2.0,38,0,0.0,1
40338,29268,,,9938,manual,13195,petrol,0.0,65.7,1.0,86,0,0.0,3
40339,58569,opel,viva,5880,manual,16177,petrol,20.0,62.8,1.0,52,3,0.0,
40340,41146,mercedes,c class,13498,manual,31125,diesel,20.0,70.6,2.1,59,4,0.0,5
40341,43783,mercedes,c class,32199,automatic,5511,diesel,,,2.0,86,2,0.0,1
40342,18650,ford,tourneo custom,25495,manual,10500,diesel,145.0,32.5,2.0,55,4,0.0,1
40343,59723,opel,zafira,3000,manual,66911,petrol,300.0,36.2,1.8,56,2,0.0,13
40344,65922,vw,golf,20990,semi-auto,18259,petrol,303.1488914624556,44.1,2.0,74,2,0.0,4
40345,61594,opel,viva,5995,manual,20819,petrol,20.0,62.8,1.0,36,3,0.0,4
40346,28352,ford,focus,13000,manual,18696,diesel,,,1.5,74,0,0.0,2
40347,59731,opel,astra,14694,manual,5468,diesel,145.0,58.9,1.6,71,4,0.0,1
40348,38816,mercedes,a class,17980,semi-auto,15135,diesel,145.0,68.9,2.1,66,,0.0,2
40349,9285,bmw,x1,19991,semi-auto,19396,petrol,160.0,44.8,2.0,78,2,0.0,3
40350,34118,hyundai,i20,10485,manual,11166,petrol,145.0,46.3,1.2,64,1,0.0,1
40351,74656,vw,golf,22000,manual,5098,petrol,150.0,47.9,1.5,42,2,0.0,1
40352,63484,opel,insignia,8490,automatic,60500,diesel,150.0,51.4,2.0,97,,0.0,4
40353,47355,skoda,fabia,6790,manual,19446,petrol,277.3842544832681,57.7,1.0,61,1,0.0,2
40354,3474,audi,a4,12490,manual,38041,diesel,30.0,64.2,2.0,59,3,0.0,5
40355,35080,mercedes,e class,34799,automatic,5000,diesel,145.0,45.6,2.0,83,2,0.0,1
40356,32550,hyundai,i10,14995,semi-auto,516,petrol,145.0,49.6,1.2,30,3,0.0,
40357,34842,mercedes,c class,15700,,19023,diesel,,,2.1,59,1,0.0,3
40358,21717,ford,kuga,17995,manual,9500,petrol,145.0,39.2,1.5,64,0,0.0,2
40359,58750,opel,mokka x,10703,manual,17375,petrol,150.0,47.1,1.4,69,4,0.0,3
40360,60274,opel,corsa,6695,manual,31996,petrol,0.0,65.7,1.0,54,1,0.0,4
40361,74145,vw,polo,11790,manual,11672,petrol,150.0,48.7,1.0,53,6,0.0,1
40362,35816,mercedes,c class,49280,automatic,962,petrol,,,4.0,61,3,0.0,1
40363,48147,skoda,fabia,10990,semi-auto,28950,petrol,145.0,61.4,1.0,58,3,0.0,3
40364,40578,mercedes,c class,29980,semi-auto,9782,diesel,145.0,54.3,2.0,91,2,0.0,1
40365,40999,mercedes,c class,12800,automatic,70804,diesel,125.0,60.1,2.1,84,4,0.0,5
40366,41229,mercedes,c class,26480,semi-auto,11487,diesel,145.0,61.4,2.0,55,0,0.0,1
40367,25350,ford,focus,16970,manual,5922,diesel,,,1.5,40,4,0.0,1
40368,47532,skoda,octavia,14650,manual,10555,diesel,145.0,56.5,2.0,55,4,0.0,1
40369,19713,ford,focus,12690,manual,20988,diesel,145.0,74.3,1.5,53,4,0.0,3
40370,63283,opel,crossland x,17950,automatic,39,petrol,145.0,44.1,1.2,90,1,0.0,0
40371,31774,hyundai,i10,6891,manual,32723,petrol,30.0,57.6,1.2,88,1,0.0,4
40372,56881,opel,mokka x,13495,automatic,16110,petrol,145.0,43.5,1.4,76,3,0.0,3
40373,9578,bmw,x2,23975,semi-auto,9872,diesel,145.0,61.4,2.0,30,0,0.0,1
40374,4247,audi,tt,17491,semi-auto,17462,petrol,160.0,44.1,2.0,94,4,0.0,5
40375,5101,audi,a3,14990,manual,39522,petrol,20.0,60.1,1.4,76,2,0.0,5
40376,74621,vw,sharan,17990,manual,20856,diesel,125.0,56.5,2.0,96,1,0.0,3
40377,57029,opel,mokka x,12699,manual,15466,petrol,145.0,39.2,1.4,78,3,0.0,1
40378,57364,opel,astra,18298,manual,7216,petrol,145.0,51.4,1.4,31,3,0.0,1
40379,20348,ford,focus,10500,automatic,6693,petrol,,,1.6,58,4,0.0,5
40380,49478,skoda,kodiaq,30995,automatic,6550,diesel,145.0,44.8,2.0,95,0,0.0,0
40381,60724,opel,,15300,manual,13983,petrol,145.0,42.2,1.3,41,2,,1
40382,17036,ford,fiesta,10489,manual,21518,petrol,145.0,62.8,1.0,47,4,0.0,3
40383,22690,ford,kuga,12434,automatic,30970,diesel,150.0,52.3,2.0,69,1,0.0,5
40384,33532,hyundai,ix20,6000,manual,42320,petrol,145.0,45.6,1.4,70,1,0.0,7
40385,54231,toyota,yaris,8800,manual,,petrol,145.0,58.9,1.5,43,1,0.0,2
40386,27091,ford,focus,5399,manual,53183,petrol,,,2.6,54,1,0.0,7
40387,75916,vw,golf sv,16498,manual,7207,petrol,145.0,43.5,1.5,88,,0.0,2
40388,23556,ford,fiesta,9695,manual,23000,petrol,150.0,65.7,1.0,39,2,0.0,3
40389,67596,vw,golf,18495,manual,3652,petrol,145.0,45.6,1.5,39,1,0.0,1
40390,57793,opel,astra,7999,manual,24000,petrol,145.0,47.9,1.4,82,4,0.0,7
40391,5873,audi,q2,26000,semi-auto,4000,petrol,145.0,42.2,1.5,40,2,0.0,1
40392,28354,ford,focus,13491,manual,15919,petrol,,,1.0,37,4,0.0,2
40393,9948,bmw,4 series,20499,automatic,16955,diesel,145.0,53.3,3.0,30,2,,4
40394,9914,bmw,x4,20600,automatic,26928,diesel,200.0,47.9,3.0,77,0,0.0,5
40395,39136,mercedes,e class,35995,,8396,diesel,150.0,41.5,3.0,98,1,0.0,2
40396,69150,vw,passat,23647,automatic,3114,petrol,145.0,39.2,1.5,31,1,0.0,1
40397,50764,skoda,octavia,16495,manual,23601,diesel,150.0,62.8,2.0,66,4,0.0,3
40398,58430,opel,mokka x,14699,manual,11493,petrol,145.0,39.2,1.4,79,4,0.0,1
40399,31005,ford,ka+,8500,manual,5819,petrol,145.0,57.7,1.2,59,0,0.0,2
40400,8839,bmw,x1,20900,semi-auto,15537,petrol,165.0,44.8,2.0,83,0,0.0,4
40401,47875,skoda,superb,19995,semi-auto,6667,petrol,145.0,36.7,1.5,82,1,0.0,2
40402,49974,skoda,fabia,5990,manual,28911,petrol,125.0,54.3,1.2,63,2,0.0,6
40403,63802,opel,insignia,2995,manual,136000,diesel,135.0,56.5,2.0,30,0,0.0,9
40404,48538,skoda,karoq,18000,manual,8473,diesel,145.0,62.8,1.6,48,2,0.0,2
40405,29908,ford,fiesta,11200,semi-auto,27301,petrol,145.0,54.3,1.0,46,0,0.0,2
40406,51892,toyota,yaris,9798,manual,11935,petrol,145.0,58.9,1.5,80,0,0.0,2
40407,70623,vw,polo,14995,manual,6700,diesel,145.0,55.4,1.6,93,0,0.0,1
40408,58855,opel,corsa,6498,manual,22825,petrol,30.0,55.4,1.4,39,4,0.0,5
40409,28245,ford,focus,25998,manual,13847,petrol,145.0,58.9,1.0,51,4,0.0,2
40410,56082,opel,zafira,10101,automatic,31875,diesel,200.0,46.3,2.0,87,4,0.0,4
40411,62518,opel,zafira,4798,manual,52079,petrol,240.0,39.2,1.8,39,1,0.0,7
40412,63213,opel,crossland x,19799,automatic,1000,diesel,145.0,55.4,1.5,99,2,0.0,0
40413,34496,hyundai,i30,8199,manual,48655,diesel,0.0,78.4,1.6,44,1,0.0,4
40414,43265,mercedes,c class,13495,manual,33000,petrol,,,2.0,81,3,0.0,5
40415,16549,ford,focus,12999,manual,9500,petrol,,,1.0,85,2,0.0,2
40416,55672,toyota,rav4,18490,automatic,40049,hybrid,20.0,57.6,2.5,98,4,0.0,4
40417,37734,mercedes,x class,32500,automatic,40,diesel,260.0,31.4,3.0,93,1,0.0,1
40418,16845,ford,fiesta,10600,manual,20100,petrol,145.0,56.5,1.0,79,1,0.0,2
40419,12973,bmw,x1,18797,automatic,13505,diesel,125.0,57.6,2.0,36,4,,4
40420,50073,skoda,citigo,3999,manual,47000,petrol,20.0,62.8,,65,0,0.0,7
40421,38319,mercedes,c class,10199,manual,58654,diesel,160.0,52.3,2.1,61,4,,7
40422,4127,audi,a4,18950,automatic,15135,diesel,20.0,67.3,2.0,34,6,0.0,4
40423,28855,ford,kuga,18300,,9600,petrol,150.0,35.3,1.5,125,3,0.0,1
40424,46554,mercedes,gla class,17298,semi-auto,28543,diesel,125.0,55.4,2.1,91,0,0.0,5
40425,18805,ford,s max,19299,semi-auto,29861,diesel,150.0,52.3,2.0,96,3,0.0,3
40426,15656,ford,tourneo custom,28995,automatic,4452,diesel,145.0,30.1,2.0,34,2,0.0,1
40427,69325,vw,passat,9990,semi-auto,51800,diesel,145.0,54.3,2.0,76,2,0.0,6
40428,57368,opel,mokka x,10000,manual,20843,petrol,145.0,47.1,1.4,81,3,0.0,3
40429,57518,opel,mokka x,10990,manual,22000,petrol,145.0,47.1,1.4,31,3,0.0,
40430,47352,skoda,octavia,17299,manual,200,petrol,145.0,51.4,1.5,97,0,0.0,0
40431,5327,audi,q3,31990,semi-auto,5000,petrol,145.0,32.1,,73,0,0.0,1
40432,27244,ford,fiesta,7530,manual,20218,petrol,30.0,54.3,1.2,35,4,0.0,6
40433,42686,mercedes,c class,19980,semi-auto,3891,petrol,145.0,44.1,1.5,45,4,0.0,2
40434,31163,ford,focus,16998,manual,19322,petrol,,,1.0,67,4,0.0,1
40435,28170,ford,focus,23990,automatic,6000,petrol,145.0,51.4,1.0,88,0,0.0,1
40436,7154,audi,a1,15500,manual,,petrol,150.0,55.4,1.4,53,3,0.0,
40437,37515,mercedes,c class,28149,automatic,9273,diesel,,,2.0,80,0,0.0,2
40438,31632,hyundai,i10,7849,manual,6725,petrol,145.0,60.1,1.0,92,2,0.0,3
40439,34328,hyundai,tucson,15470,manual,13751,diesel,145.0,92.1,1.7,37,0,0.0,3
40440,19955,ford,kuga,9000,manual,,diesel,125.0,60.1,2.0,79,0,0.0,5
40441,34712,hyundai,kona,14985,manual,11372,petrol,145.0,44.1,1.0,43,4,0.0,1
40442,22843,ford,focus,9299,manual,41844,petrol,,,1.0,49,0,0.0,3
40443,20829,ford,focus,9900,manual,35500,diesel,0.0,74.3,1.5,85,3,0.0,3
40444,27928,ford,c max,8950,manual,,diesel,20.0,68.9,1.5,51,,0.0,5
40445,32279,hyundai,i20,9699,manual,16295,petrol,145.0,46.3,1.2,40,4,0.0,1
40446,67887,vw,t roc,18591,manual,7512,petrol,145.0,55.4,1.0,58,2,0.0,2
40447,27760,ford,fiesta,9999,manual,34300,petrol,0.0,65.7,1.0,3,1,0.0,4
40448,49889,skoda,fabia,6490,,11123,petrol,150.0,57.7,1.0,38,2,0.0,2
40449,53976,toyota,corolla,22990,automatic,7000,hybrid,135.0,78.5,1.8,42,0,0.0,1
40450,63473,opel,viva,6281,manual,6670,petrol,290.4867850792564,61.4,1.0,47,1,0.0,2
40451,9448,bmw,x1,27995,semi-auto,4663,petrol,145.0,37.7,1.5,74,3,0.0,1
40452,3485,audi,a1,21686,semi-auto,8534,petrol,145.0,40.9,2.0,90,2,0.0,1
40453,71811,vw,,9498,manual,33055,petrol,145.0,60.1,1.2,,0,0.0,3
40454,27224,ford,fiesta,12798,manual,10567,petrol,,58.9,1.0,70,2,0.0,1
40455,61946,opel,corsa,9199,manual,14507,petrol,145.0,43.5,1.4,90,2,0.0,1
40456,403,audi,q5,39995,semi-auto,7801,petrol,145.0,34.0,3.0,58,4,0.0,3
40457,35219,mercedes,glc class,26998,semi-auto,21554,diesel,145.0,56.5,,76,3,0.0,3
40458,7166,audi,tt,31000,automatic,6000,petrol,145.0,38.7,2.0,83,1,0.0,1
40459,44010,mercedes,cls class,21498,semi-auto,35474,diesel,165.0,51.4,3.0,87,4,0.0,4
40460,74768,vw,up!,6795,manual,30074,petrol,20.0,62.8,1.0,63,3,0.0,4
40461,42125,mercedes,cl class,18975,automatic,69000,,570.0,19.0,,58,2,0.0,12
40462,71558,vw,touareg,32030,semi-auto,19179,diesel,145.0,,3.0,40,4,0.0,2
40463,1347,audi,,13995,manual,25552,petrol,30.0,56.5,1.4,59,4,0.0,3
40464,2619,audi,q5,17995,semi-auto,59120,diesel,200.0,47.1,2.0,52,4,0.0,5
40465,43616,mercedes,e class,21734,automatic,17327,diesel,145.0,65.7,2.0,58,,0.0,3
40466,8403,bmw,x4,20022,semi-auto,64000,diesel,145.0,54.3,2.0,99,4,0.0,4
40467,52511,toyota,aygo,8000,manual,32000,petrol,145.0,68.9,1.0,2,0,0.0,3
40468,66414,vw,golf,28620,automatic,7865,petrol,145.0,32.8,2.0,37,1,,1
40469,62342,opel,mokka x,13495,manual,7176,petrol,145.0,39.2,1.4,49,0,0.0,1
40470,71672,vw,,22495,automatic,33891,diesel,235.0,42.8,3.0,67,0,0.0,4
40471,61243,opel,mokka,6794,manual,97000,diesel,20.0,68.9,1.6,68,1,0.0,4
40472,69229,vw,golf,17495,manual,6129,petrol,145.0,47.1,1.5,66,1,0.0,1
40473,18972,ford,fiesta,9990,manual,33116,petrol,150.0,65.7,1.0,125,4,0.0,2
40474,64888,opel,viva,7689,manual,7129,petrol,145.0,46.3,1.0,42,0,0.0,1
40475,55391,toyota,aygo,6299,manual,17552,petrol,0.0,69.0,1.0,50,1,0.0,5
40476,53248,toyota,rav4,12495,manual,30726,diesel,145.0,53.0,2.0,69,1,0.0,6
40477,11961,bmw,2 series,21726,semi-auto,24442,petrol,145.0,39.8,3.0,78,3,0.0,
40478,12745,bmw,3 series,20498,semi-auto,6160,petrol,150.0,44.8,2.0,74,0,0.0,1
40479,52965,toyota,yaris,13499,automatic,15413,petrol,145.0,60.1,1.5,30,6,,2
40480,1176,audi,q2,21332,semi-auto,29782,petrol,145.0,52.3,,89,0,0.0,2
